username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
MeilydiaNur;2017-12-02 01:56;0;0;"Jelas dong. Gregetan gituuu hih";;;;"936851468291686400";https://twitter.com/MeilydiaNur/status/936851468291686400;;Indonesia,Bangkok,
MeilydiaNur;2017-12-02 01:52;0;0;"Biarin sih. Kok sirik bgt sih";;;;"936850594026766336";https://twitter.com/MeilydiaNur/status/936850594026766336;;Indonesia,Bangkok,
MeilydiaNur;2017-12-02 01:23;0;0;"Iyadeh dimaafin. Eskrimnya mana?";;;;"936843251469787136";https://twitter.com/MeilydiaNur/status/936843251469787136;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 21:47;0;0;"Ih kok ngjudge gitu sih";;;;"936788920741724160";https://twitter.com/MeilydiaNur/status/936788920741724160;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 21:15;0;0;"Aku gak nemu kak :"";;;;"936780837252558849";https://twitter.com/MeilydiaNur/status/936780837252558849;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 21:13;0;0;"Ikut sambungin dong kak https:// twitter.com/MelawatiNurA/s tatus/936777890305208321 …";;;;"936780360431448064";https://twitter.com/MeilydiaNur/status/936780360431448064;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 21:04;0;0;"Sebelah mananya si yg ganteng?";;;;"936777965127401472";https://twitter.com/MeilydiaNur/status/936777965127401472;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 17:24;0;0;"Dih. Kek patung gitu. Eww";;;;"936722630664581120";https://twitter.com/MeilydiaNur/status/936722630664581120;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 09:16;0;0;"Drpd dpnya kek foto ktp kaya situ. Ih";;;;"936599794335735808";https://twitter.com/MeilydiaNur/status/936599794335735808;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 08:58;0;0;"Lha keliatanne si apa? :"";;;;"936595378975129600";https://twitter.com/MeilydiaNur/status/936595378975129600;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 08:47;0;0;"Mentang-mentang sini cewek po. Huh";;;;"936592561912791042";https://twitter.com/MeilydiaNur/status/936592561912791042;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 08:41;0;0;"Sombong. Sombong.";;;;"936591107713933312";https://twitter.com/MeilydiaNur/status/936591107713933312;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 08:34;0;0;"Berfikir kedepan sekali yhaaa hmm";;;;"936589229332742145";https://twitter.com/MeilydiaNur/status/936589229332742145;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 07:55;0;0;"Beneran kek pnya anak smp ih. Promote sndiri ah, mandiri dong";;;;"936579496261517312";https://twitter.com/MeilydiaNur/status/936579496261517312;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 07:31;0;0;"Kok alay gitu kak? Wkwkwk mulai dari awal yee";;;;"936573431901929472";https://twitter.com/MeilydiaNur/status/936573431901929472;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 07:16;0;0;"Idmu harus yogituloh bgt ya? Huft.";;;;"936569614758158337";https://twitter.com/MeilydiaNur/status/936569614758158337;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 07:11;0;0;"Cliché mbak";;;;"936568405850591233";https://twitter.com/MeilydiaNur/status/936568405850591233;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 07:10;0;0;"Gini banget. https:// twitter.com/yogituloh/stat us/935885933957672960 …";;;;"936568192297713664";https://twitter.com/MeilydiaNur/status/936568192297713664;;Indonesia,Bangkok,
MeilydiaNur;2017-12-01 06:50;0;0;"Katamu aku tak boleh kekanak-kanakan. Tapi rindu ini membuatku makin kekanak-kanakan.";;;;"936563205748408320";https://twitter.com/MeilydiaNur/status/936563205748408320;;Indonesia,Bangkok,
MeilydiaNur;2017-11-30 12:48;0;0;"Ada yang bersungguh-sungguh dengan kerja kerasnya. Semoga doaku pada Tuhan untuk menjagamu tersampaikan :)";;;;"936290915693379584";https://twitter.com/MeilydiaNur/status/936290915693379584;;Indonesia,Bangkok,
MeilydiaNur;2017-11-30 12:47;0;0;"Dia menghilang. Meninggalkan tanda tanya padaku.";;;;"936290497307426816";https://twitter.com/MeilydiaNur/status/936290497307426816;;Indonesia,Bangkok,
