username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
starryeyesyh;2017-12-05 19:14;0;0;"i miss lyn";;;;"938199844396699648";https://twitter.com/starryeyesyh/status/938199844396699648;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 19:13;0;0;"am i shaking because im cold or anxious? who knows anymore";;;;"938199747705344001";https://twitter.com/starryeyesyh/status/938199747705344001;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 19:13;0;1;"literally the perfect day https:// twitter.com/parksungshine/ status/938197021416181761 …";;;;"938199636023693314";https://twitter.com/starryeyesyh/status/938199636023693314;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 18:26;1;0;"-in background- HELL YEAH https:// twitter.com/shinderes/stat us/938187878009487360 …";;;;"938187960763207682";https://twitter.com/starryeyesyh/status/938187960763207682;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 18:25;0;1;"me: i think ill do a digital of yuzuru tonight my brain: energy and motivation machine broke";;;;"938187613961424896";https://twitter.com/starryeyesyh/status/938187613961424896;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 18:23;0;0;"hello how are you doing? — hi i could be better ig hbu??? https:// curiouscat.me/areumdawohs/po st/248963843?t=1512516202 …";;;;"938187071616888832";https://twitter.com/starryeyesyh/status/938187071616888832;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 17:59;0;1;"good luck alex!! https:// twitter.com/kookgyux/statu s/938180916278648832 …";;;;"938181185334890497";https://twitter.com/starryeyesyh/status/938181185334890497;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 17:20;0;0;"talk to me pls http:// curiouscat.me/areumdawohs";;;;"938171271963136000";https://twitter.com/starryeyesyh/status/938171271963136000;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 16:34;0;0;"and she starts a movie with subject matter that makes you anxious and shaky";;;;"938159757868847104";https://twitter.com/starryeyesyh/status/938159757868847104;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 16:34;0;0;"when your comm teacher assigns two worksheets and a “short story” (like ten pages long double sided) all due within two days of eachother on the first day of the tri";;;;"938159659998904320";https://twitter.com/starryeyesyh/status/938159659998904320;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 16:33;0;0;"i have such a bad headache and five pages left of this short story";;;;"938159479002206208";https://twitter.com/starryeyesyh/status/938159479002206208;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 15:43;0;0;",,, , or not";;;;"938146796324507651";https://twitter.com/starryeyesyh/status/938146796324507651;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 15:39;0;1;"can someone please dm me or like talk to me in some way please please please";;;;"938145755172429824";https://twitter.com/starryeyesyh/status/938145755172429824;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 14:28;1;1;"@NCTZENFIRE https:// twitter.com/debatescrums/s tatus/937881831289995265 …";;@NCTZENFIRE;;"938128045801648128";https://twitter.com/starryeyesyh/status/938128045801648128;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 10:07;0;0;"i finished the ips worksheet in literally two minutes";;;;"938062282315182083";https://twitter.com/starryeyesyh/status/938062282315182083;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 10:06;0;0;"ionic and covalent bonds are so easy to identify";;;;"938062070125420545";https://twitter.com/starryeyesyh/status/938062070125420545;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 08:34;0;1;"https:// twitter.com/jenolee_bot/st atus/938038835958575105 …";;;;"938038930523525120";https://twitter.com/starryeyesyh/status/938038930523525120;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 08:29;0;2;"ANOTHER GREAT PUN https:// twitter.com/jenolee_bot/st atus/938037175798525953 …";;;;"938037740842647552";https://twitter.com/starryeyesyh/status/938037740842647552;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 06:51;0;1;"yup yup i gotchu https:// twitter.com/jenolee_bot/st atus/938012759790297088 …";;;;"938012856678744064";https://twitter.com/starryeyesyh/status/938012856678744064;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 06:50;0;1;"yaya i got it";;;;"938012719382515712";https://twitter.com/starryeyesyh/status/938012719382515712;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 06:49;0;0;"im guessing this is me??? and if so let’s chat sometime!!! https:// twitter.com/jaehyunchat/st atus/938012323926511618 …";;;;"938012558426099713";https://twitter.com/starryeyesyh/status/938012558426099713;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 06:49;0;0;"gonna go take my shower and overthink things bbye";;;;"938012336283181057";https://twitter.com/starryeyesyh/status/938012336283181057;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 06:47;0;1;"good one!!! haha https:// twitter.com/jenolee_bot/st atus/938011883046502400 …";;;;"938012015024582657";https://twitter.com/starryeyesyh/status/938012015024582657;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 06:44;0;1;"i should probably take a shower but,,,i also have no motivation to leave my bed whatsoever";;;;"938011123097440256";https://twitter.com/starryeyesyh/status/938011123097440256;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 06:38;0;1;"good morning it’s too early to deal with people but here i am sigh";;;;"938009790927790080";https://twitter.com/starryeyesyh/status/938009790927790080;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 00:31;0;1;"im gonna sleep goodnight i love johnny and everyone in my location and my mutuals n pals n gcs and the cbs and their admins";;;;"937917350355103744";https://twitter.com/starryeyesyh/status/937917350355103744;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 00:26;0;0;"yooo come talk to me http:// curiouscat.me/areumdawohs";;;;"937915946496339968";https://twitter.com/starryeyesyh/status/937915946496339968;;• l ; h • they/them • smd •,None,
